"Ctry_code","tech_name","filing_year","mean_k","share"
"China","Transport",1999,9.56666666666667,0.0145067698259188
"China","Transport",2000,9.45454545454546,0.0122494432071269
"China","Transport",2001,9.8421052631579,0.010275824770146
"China","Transport",2002,8.45454545454546,0.00898325847284606
"China","Transport",2003,10.0526315789474,0.00875307125307125
"China","Transport",2004,9.81538461538462,0.00734795387745874
"China","Transport",2005,11,0.00677530017152659
"China","Transport",2006,11.747572815534,0.00662507236122725
"China","Transport",2007,13.8636363636364,0.00664518727345952
"China","Transport",2008,16.1967213114754,0.00727663127758559
"China","Transport",2009,15.429203539823,0.00735007154936906
"China","Transport",2010,15.6093189964158,0.00767094663330676
"China","Transport",2011,15.0266666666667,0.00759628288557466
"China","Transport",2012,14.5870967741935,0.00778737942122187
"China","Transport",2013,12.1530612244898,0.00813368007525037
"China","Transport",2014,12.8992805755396,0.00914443603828821
"China","Transport",2015,11.7772727272727,0.00972203809271289
"Finland","Electrical Machinery",1985,13.5174825174825,0.0828025477707006
"Finland","Electrical Machinery",1986,13.1835443037975,0.0819502074688797
"Finland","Electrical Machinery",1987,13.8888888888889,0.0782608695652174
"Finland","Electrical Machinery",1988,14.7771739130435,0.0749796251018745
"Finland","Electrical Machinery",1989,14.4009900990099,0.0718349928876245
"Finland","Electrical Machinery",1990,14.3738317757009,0.0674228103339635
"Finland","Electrical Machinery",1991,14.2803347280335,0.0676862078731238
"Finland","Electrical Machinery",1992,13.9957627118644,0.0614743422766345
"Finland","Electrical Machinery",1993,13.0434782608696,0.0591951333645297
"Finland","Electrical Machinery",1994,12.8551724137931,0.0579189135210705
"Finland","Electrical Machinery",1995,12.9234693877551,0.0640627553521817
"Finland","Electrical Machinery",1996,12.8421052631579,0.0598794190189093
"Finland","Electrical Machinery",1997,12.3871595330739,0.0587428571428571
"Finland","Electrical Machinery",1998,12.671875,0.0572963294538944
"Finland","Electrical Machinery",1999,13.0015898251192,0.0549201082685759
"Finland","Electrical Machinery",2000,13.4776357827476,0.0489138927957493
"Finland","Electrical Machinery",2001,14.0709010339734,0.0479801559177888
"Finland","Electrical Machinery",2002,14.9390581717452,0.0471895424836601
"Finland","Electrical Machinery",2003,15.4056338028169,0.0437785176963867
"Finland","Electrical Machinery",2004,16.0689170182841,0.042692446259157
"Finland","Electrical Machinery",2005,16.6277173913043,0.0442493837551855
"Finland","Electrical Machinery",2006,17.1971631205674,0.0439224970406828
"Finland","Electrical Machinery",2007,18.2222222222222,0.0460141271442987
"Finland","Electrical Machinery",2008,18.323782234957,0.0506494448878891
"Finland","Electrical Machinery",2009,18.7532281205165,0.0558359368741488
"Finland","Electrical Machinery",2010,18.2760115606936,0.0621966564803164
"Finland","Electrical Machinery",2011,17.9793205317578,0.0682597297842307
"Finland","Electrical Machinery",2012,17.4787775891341,0.066727087345644
"Finland","Electrical Machinery",2013,17.7434343434343,0.0664072980949826
"Finland","Electrical Machinery",2014,17.7772277227723,0.0637123482100615
"Finland","Electrical Machinery",2015,18.6576923076923,0.0522298111691442
"Finland","Electrical & Audiovisual Technologies",1985,10.7142857142857,0.0810654313839027
"Finland","Electrical & Audiovisual Technologies",1986,10.7065868263473,0.0866182572614108
"Finland","Electrical & Audiovisual Technologies",1987,10.8563535911602,0.082837528604119
"Finland","Electrical & Audiovisual Technologies",1988,11.3653846153846,0.084759576202119
"Finland","Electrical & Audiovisual Technologies",1989,12.5458333333333,0.085348506401138
"Finland","Electrical & Audiovisual Technologies",1990,12.8643410852713,0.0812854442344045
"Finland","Electrical & Audiovisual Technologies",1991,13.2953736654804,0.0795808552817899
"Finland","Electrical & Audiovisual Technologies",1992,13.6151315789474,0.0791872883563428
"Finland","Electrical & Audiovisual Technologies",1993,14.9671052631579,0.071127749181095
"Finland","Electrical & Audiovisual Technologies",1994,14.1652661064426,0.0713001797483523
"Finland","Electrical & Audiovisual Technologies",1995,14.9905213270142,0.0689655172413793
"Finland","Electrical & Audiovisual Technologies",1996,15.1374207188161,0.0648122773362565
"Finland","Electrical & Audiovisual Technologies",1997,16.375,0.0667428571428571
"Finland","Electrical & Audiovisual Technologies",1998,16.623688155922,0.0663483537252561
"Finland","Electrical & Audiovisual Technologies",1999,17.9382183908046,0.0607701039029075
"Finland","Electrical & Audiovisual Technologies",2000,20.4609053497942,0.0569620253164557
"Finland","Electrical & Audiovisual Technologies",2001,25.0139593908629,0.055846917080085
"Finland","Electrical & Audiovisual Technologies",2002,29.3891625615764,0.0530718954248366
"Finland","Electrical & Audiovisual Technologies",2003,35.0617021276596,0.0579602910346529
"Finland","Electrical & Audiovisual Technologies",2004,39.1851851851852,0.0616068211840999
"Finland","Electrical & Audiovisual Technologies",2005,40.647363872083,0.0695605122347141
"Finland","Electrical & Audiovisual Technologies",2006,42.7973962571196,0.076568438103545
"Finland","Electrical & Audiovisual Technologies",2007,43.0182270091135,0.0811974436596031
"Finland","Electrical & Audiovisual Technologies",2008,42.8490214352283,0.0778608228720702
"Finland","Electrical & Audiovisual Technologies",2009,42.6177062374245,0.0796282944804935
"Finland","Electrical & Audiovisual Technologies",2010,42.8115606936416,0.0777458206003955
"Finland","Electrical & Audiovisual Technologies",2011,40.9041835357625,0.0747126436781609
"Finland","Electrical & Audiovisual Technologies",2012,41.8229007633588,0.0742041463690948
"Finland","Electrical & Audiovisual Technologies",2013,42.5394045534151,0.0766031660853233
"Finland","Electrical & Audiovisual Technologies",2014,44.6800804828974,0.0783788046049519
"Finland","Electrical & Audiovisual Technologies",2015,50.0873786407767,0.0827641623141824
"Finland","Information & Communication Technology",1985,12.3970588235294,0.0393746381007527
"Finland","Information & Communication Technology",1986,16.6818181818182,0.045643153526971
"Finland","Information & Communication Technology",1987,17.2626262626263,0.0453089244851259
"Finland","Information & Communication Technology",1988,17.3333333333333,0.0513447432762836
"Finland","Information & Communication Technology",1989,19.258064516129,0.0661450924608819
"Finland","Information & Communication Technology",1990,19.6335877862595,0.0825456836798992
"Finland","Information & Communication Technology",1991,23.4230769230769,0.0883602378929482
"Finland","Information & Communication Technology",1992,30.5707865168539,0.11591560302162
"Finland","Information & Communication Technology",1993,41.1280487804878,0.15348619560131
"Finland","Information & Communication Technology",1994,47.6882821387941,0.175554224086279
"Finland","Information & Communication Technology",1995,56.7505720823799,0.214250694557934
"Finland","Information & Communication Technology",1996,62.0257315842583,0.271581255138394
"Finland","Information & Communication Technology",1997,66.5861943024105,0.312914285714286
"Finland","Information & Communication Technology",1998,70.1524585394239,0.341887993633741
"Finland","Information & Communication Technology",1999,74.1370967741936,0.389766873308304
"Finland","Information & Communication Technology",2000,77.7980108499096,0.432098765432099
"Finland","Information & Communication Technology",2001,81.5146966854284,0.453295535081502
"Finland","Information & Communication Technology",2002,85.6746599354929,0.466078431372549
"Finland","Information & Communication Technology",2003,87.8785288785289,0.476137624861265
"Finland","Information & Communication Technology",2004,91.2175768989328,0.478263480244986
"Finland","Information & Communication Technology",2005,93.446064516129,0.465941201226477
"Finland","Information & Communication Technology",2006,94.3021160409556,0.456357859323407
"Finland","Information & Communication Technology",2007,93.917458880338,0.445812310797175
"Finland","Information & Communication Technology",2008,95.2580539119001,0.441477396415354
"Finland","Information & Communication Technology",2009,94.2407894736842,0.426179604261796
"Finland","Information & Communication Technology",2010,94.6012658227848,0.411828150278627
"Finland","Information & Communication Technology",2011,95.2772523643604,0.405122000403307
"Finland","Information & Communication Technology",2012,97.1097058014847,0.412031267701371
"Finland","Information & Communication Technology",2013,96.1488250652742,0.411054467400054
"Finland","Information & Communication Technology",2014,96.9068181818182,0.416338117016244
"Finland","Information & Communication Technology",2015,95.9940828402367,0.441341904379269
"Finland","Instruments",1985,16.6326530612245,0.0851187029530979
"Finland","Instruments",1986,16.5677419354839,0.0803941908713693
"Finland","Instruments",1987,16.5678391959799,0.0910755148741419
"Finland","Instruments",1988,16.706976744186,0.0876120619396903
"Finland","Instruments",1989,16.4065040650407,0.0874822190611664
"Finland","Instruments",1990,17.5018587360595,0.0847511027095148
"Finland","Instruments",1991,17.957095709571,0.0858113848768054
"Finland","Instruments",1992,18.1883561643836,0.0760614743422766
"Finland","Instruments",1993,18.2952380952381,0.0737014506317267
"Finland","Instruments",1994,18.53125,0.0703015777910925
"Finland","Instruments",1995,17.655421686747,0.0678215394672332
"Finland","Instruments",1996,19.0740740740741,0.0665935872841874
"Finland","Instruments",1997,20.23259762309,0.0673142857142857
"Finland","Instruments",1998,21.5045731707317,0.0652541529891575
"Finland","Instruments",1999,23.3351955307263,0.0625163712564394
"Finland","Instruments",2000,26.2046936114733,0.0599312392561338
"Finland","Instruments",2001,27.3777777777778,0.0574060949681077
"Finland","Instruments",2002,29.6693455797933,0.0569281045751634
"Finland","Instruments",2003,31.4418859649123,0.0562338142804292
"Finland","Instruments",2004,32.781954887218,0.0559024858892758
"Finland","Instruments",2005,32.6159844054581,0.0616846028978537
"Finland","Instruments",2006,33.1645813282002,0.0647311693975453
"Finland","Instruments",2007,33.1975560081466,0.0660612176252943
"Finland","Instruments",2008,32.5426765015806,0.0688629272186344
"Finland","Instruments",2009,32.5562987736901,0.0718577265080509
"Finland","Instruments",2010,33.261421319797,0.0708250943735395
"Finland","Instruments",2011,33.168908819133,0.0674531155474894
"Finland","Instruments",2012,33.6206896551724,0.0657074883879008
"Finland","Instruments",2013,35.7869565217391,0.0617118325731151
"Finland","Instruments",2014,38.2534059945504,0.057877306418546
"Finland","Instruments",2015,40.0130434782609,0.0462032944957814
"Finland","Medical Technology",1985,19.3225806451613,0.0179502026635785
"Finland","Medical Technology",1986,18.390243902439,0.0212655601659751
"Finland","Medical Technology",1987,18.3571428571429,0.025629290617849
"Finland","Medical Technology",1988,18.1232876712329,0.0297473512632437
"Finland","Medical Technology",1989,17.8815789473684,0.027027027027027
"Finland","Medical Technology",1990,18.2470588235294,0.0267800882167612
"Finland","Medical Technology",1991,18.4588235294118,0.0240725007080147
"Finland","Medical Technology",1992,17.797619047619,0.0218806980984631
"Finland","Medical Technology",1993,17.7959183673469,0.0229293401965372
"Finland","Medical Technology",1994,17.9859154929577,0.0283602955861793
"Finland","Medical Technology",1995,17.5752688172043,0.030397123713025
"Finland","Medical Technology",1996,17.4409090909091,0.0301452452726774
"Finland","Medical Technology",1997,17.6184738955823,0.0284571428571429
"Finland","Medical Technology",1998,17.8079470198675,0.0300407838456182
"Finland","Medical Technology",1999,18.1974522292994,0.0274163974504497
"Finland","Medical Technology",2000,18.5465838509317,0.0251601812783247
"Finland","Medical Technology",2001,19.26,0.0248051027639972
"Finland","Medical Technology",2002,19.9319371727749,0.0249673202614379
"Finland","Medical Technology",2003,20.7529069767442,0.0212110001233198
"Finland","Medical Technology",2004,21.4454277286136,0.0203554701573196
"Finland","Medical Technology",2005,23.1720116618076,0.0206216557446041
"Finland","Medical Technology",2006,23.5379746835443,0.0196872469005046
"Finland","Medical Technology",2007,24.0372881355932,0.0198452741338715
"Finland","Medical Technology",2008,24.5050847457627,0.0214062840142225
"Finland","Medical Technology",2009,24.6589147286822,0.0206681086277337
"Finland","Medical Technology",2010,23.56,0.0202229013122416
"Finland","Medical Technology",2011,23.9806763285024,0.0208711433756806
"Finland","Medical Technology",2012,23.6312849162011,0.0202786903817832
"Finland","Medical Technology",2013,24.34,0.0201234236651462
"Finland","Medical Technology",2014,25.8071428571429,0.0220785365084372
"Finland","Medical Technology",2015,28.1651376146789,0.0218963439132182
"Finland","Pharmaceuticals & Biotechnology",1985,9.76760563380282,0.0822235089751013
"Finland","Pharmaceuticals & Biotechnology",1986,9.56849315068493,0.0757261410788382
"Finland","Pharmaceuticals & Biotechnology",1987,9.52348993288591,0.0681922196796339
"Finland","Pharmaceuticals & Biotechnology",1988,9.45222929936306,0.0639771801140994
"Finland","Pharmaceuticals & Biotechnology",1989,8.97311827956989,0.0661450924608819
"Finland","Pharmaceuticals & Biotechnology",1990,9.00904977375566,0.0696282293635791
"Finland","Pharmaceuticals & Biotechnology",1991,8.90875912408759,0.0775984140470122
"Finland","Pharmaceuticals & Biotechnology",1992,8.82012195121951,0.0854389163844751
"Finland","Pharmaceuticals & Biotechnology",1993,8.41687344913151,0.0942910622367805
"Finland","Pharmaceuticals & Biotechnology",1994,8.40828402366864,0.101258238466147
"Finland","Pharmaceuticals & Biotechnology",1995,8.38861788617886,0.10050661872855
"Finland","Pharmaceuticals & Biotechnology",1996,8.34352256186317,0.0941353795560427
"Finland","Pharmaceuticals & Biotechnology",1997,8.31968295904888,0.0865142857142857
"Finland","Pharmaceuticals & Biotechnology",1998,8.39583333333333,0.0811698000596837
"Finland","Pharmaceuticals & Biotechnology",1999,8.4113475177305,0.0738671090543962
"Finland","Pharmaceuticals & Biotechnology",2000,8.36994949494949,0.0618846694796062
"Finland","Pharmaceuticals & Biotechnology",2001,8.31818181818182,0.0576895818568391
"Finland","Pharmaceuticals & Biotechnology",2002,8.3168433451119,0.0554901960784314
"Finland","Pharmaceuticals & Biotechnology",2003,8.33853541416567,0.0513626834381551
"Finland","Pharmaceuticals & Biotechnology",2004,8.42439024390244,0.049237420439534
"Finland","Pharmaceuticals & Biotechnology",2005,8.39087546239211,0.0487584921541514
"Finland","Pharmaceuticals & Biotechnology",2006,8.49357326478149,0.0484705002803564
"Finland","Pharmaceuticals & Biotechnology",2007,8.54098360655738,0.0451395896400942
"Finland","Pharmaceuticals & Biotechnology",2008,8.55389718076285,0.0437558957985632
"Finland","Pharmaceuticals & Biotechnology",2009,8.48663101604278,0.0449411199230954
"Finland","Pharmaceuticals & Biotechnology",2010,8.65099457504521,0.0497033974474205
"Finland","Pharmaceuticals & Biotechnology",2011,8.66191446028513,0.049505948779996
"Finland","Pharmaceuticals & Biotechnology",2012,8.64192139737991,0.0518862580718251
"Finland","Pharmaceuticals & Biotechnology",2013,8.65813953488372,0.0576871478400859
"Finland","Pharmaceuticals & Biotechnology",2014,8.54419889502763,0.0570887872575304
"Finland","Pharmaceuticals & Biotechnology",2015,8.59786476868327,0.0564483728404982
"Finland","Chemistry & Materials",1985,10.859375,0.148233931673422
"Finland","Chemistry & Materials",1986,10.812274368231,0.143672199170124
"Finland","Chemistry & Materials",1987,11.0652173913043,0.147368421052632
"Finland","Chemistry & Materials",1988,11.3477157360406,0.160554197229014
"Finland","Chemistry & Materials",1989,11.7522522522523,0.157894736842105
"Finland","Chemistry & Materials",1990,11.7065868263473,0.157844990548204
"Finland","Chemistry & Materials",1991,11.6200345423143,0.163976210705183
"Finland","Chemistry & Materials",1992,11.5736196319018,0.169835894764262
"Finland","Chemistry & Materials",1993,11.5678092399404,0.156995788488535
"Finland","Chemistry & Materials",1994,11.5599472990777,0.151587777112043
"Finland","Chemistry & Materials",1995,11.4766248574686,0.143324072560876
"Finland","Chemistry & Materials",1996,11.5260869565217,0.126061934776651
"Finland","Chemistry & Materials",1997,11.3808080808081,0.113142857142857
"Finland","Chemistry & Materials",1998,11.2827906976744,0.106933253755098
"Finland","Chemistry & Materials",1999,11.1013864818024,0.100759626298786
"Finland","Chemistry & Materials",2000,11.3945098039216,0.0996249413970933
"Finland","Chemistry & Materials",2001,11.5884529977794,0.0957476966690291
"Finland","Chemistry & Materials",2002,12.0185185185185,0.0917647058823529
"Finland","Chemistry & Materials",2003,12.2,0.0881736342335676
"Finland","Chemistry & Materials",2004,12.5863095238095,0.0807013330130899
"Finland","Chemistry & Materials",2005,12.464586846543,0.0713040341489809
"Finland","Chemistry & Materials",2006,12.7372330547818,0.0670986231387452
"Finland","Chemistry & Materials",2007,12.7830474268416,0.0666666666666667
"Finland","Chemistry & Materials",2008,13.1993355481728,0.0655249981859081
"Finland","Chemistry & Materials",2009,13.1353558926488,0.0686533685812705
"Finland","Chemistry & Materials",2010,13.6842751842752,0.0731619629696207
"Finland","Chemistry & Materials",2011,13.4500665778961,0.0757209114740875
"Finland","Chemistry & Materials",2012,13.4154818325434,0.0717117933612779
"Finland","Chemistry & Materials",2013,13.3424657534247,0.0685537966192648
"Finland","Chemistry & Materials",2014,13.8731343283582,0.0633969405456553
"Finland","Chemistry & Materials",2015,14.9550561797753,0.0536359983929289
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1985,12.2959183673469,0.0567458019687319
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1986,11.6422018348624,0.0565352697095436
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1987,12.2857142857143,0.0704805491990847
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1988,13.2769230769231,0.0794621026894866
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1989,14.4872881355932,0.0839260312944523
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1990,14.3692307692308,0.0819155639571519
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1991,14.1622516556291,0.0855281789861229
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1992,14.7626582278481,0.082313102370409
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1993,15.2120253164557,0.0739354234908751
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1994,14.5189189189189,0.0738965448372279
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1995,15.2126168224299,0.0699460696192188
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1996,15.50569476082,0.0601534667032064
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1997,14.9310344827586,0.0497142857142857
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1998,14.3778280542986,0.0439669750323287
"Finland","Engines, Turbines, Thermal & Environmental Technologies",1999,14.2926208651399,0.0343141534969004
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2000,13.1647727272727,0.0275042975464916
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2001,12.9044776119403,0.0237420269312544
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2002,12.9915254237288,0.0231372549019608
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2003,13.369014084507,0.0218892588481934
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2004,13.8898071625344,0.0217965653896962
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2005,15.2040816326531,0.0206216557446041
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2006,16.1970588235294,0.0211824808423151
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2007,17.0836236933798,0.0193070972082072
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2008,17.3041666666667,0.0174152819098759
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2009,19.6682242990654,0.0171433149082753
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2010,18.7106598984772,0.0177062735933849
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2011,17.6566265060241,0.0167372454123815
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2012,17.7916666666667,0.0163135833238926
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2013,18.6153846153846,0.0174403005097934
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2014,14.735632183908,0.0137202334016717
"Finland","Engines, Turbines, Thermal & Environmental Technologies",2015,13.8412698412698,0.0126556850140619
"Finland","Machines & Mechanical Engineering",1985,10.0677618069815,0.281991893456862
"Finland","Machines & Mechanical Engineering",1986,9.90806754221388,0.276452282157676
"Finland","Machines & Mechanical Engineering",1987,9.89437819420784,0.268649885583524
"Finland","Machines & Mechanical Engineering",1988,10.1127214170692,0.253056234718826
"Finland","Machines & Mechanical Engineering",1989,10.110632183908,0.2475106685633
"Finland","Machines & Mechanical Engineering",1990,10.300395256917,0.239130434782609
"Finland","Machines & Mechanical Engineering",1991,10.4049079754601,0.230812800906259
"Finland","Machines & Mechanical Engineering",1992,10.638014527845,0.215160197968221
"Finland","Machines & Mechanical Engineering",1993,10.7604994324631,0.206130088909686
"Finland","Machines & Mechanical Engineering",1994,10.9369085173502,0.189934092270821
"Finland","Machines & Mechanical Engineering",1995,10.9933142311366,0.171106389932996
"Finland","Machines & Mechanical Engineering",1996,10.8765008576329,0.15976979994519
"Finland","Machines & Mechanical Engineering",1997,10.8150887573964,0.154514285714286
"Finland","Machines & Mechanical Engineering",1998,10.6371562709591,0.148313936138466
"Finland","Machines & Mechanical Engineering",1999,10.4443061605476,0.140312581856282
"Finland","Machines & Mechanical Engineering",2000,10.263839811543,0.132676980778247
"Finland","Machines & Mechanical Engineering",2001,10.3539772727273,0.124734231041814
"Finland","Machines & Mechanical Engineering",2002,10.3675706866705,0.113267973856209
"Finland","Machines & Mechanical Engineering",2003,10.7420118343195,0.104205204094216
"Finland","Machines & Mechanical Engineering",2004,11.1625806451613,0.0930707337576558
"Finland","Machines & Mechanical Engineering",2005,11.2872117400419,0.0860337882522696
"Finland","Machines & Mechanical Engineering",2006,11.4111021721641,0.0774406579029344
"Finland","Machines & Mechanical Engineering",2007,11.6192660550459,0.0733266061217625
"Finland","Machines & Mechanical Engineering",2008,11.4383561643836,0.0688629272186344
"Finland","Machines & Mechanical Engineering",2009,10.9701314217443,0.0670511896178803
"Finland","Machines & Mechanical Engineering",2010,11.0962643678161,0.0625561747258673
"Finland","Machines & Mechanical Engineering",2011,11.3006535947712,0.0617059891107078
"Finland","Machines & Mechanical Engineering",2012,11.1733333333333,0.0594766058683584
"Finland","Machines & Mechanical Engineering",2013,10.8292079207921,0.0541990877381272
"Finland","Machines & Mechanical Engineering",2014,11.2354740061162,0.0515691531304211
"Finland","Machines & Mechanical Engineering",2015,11.7903930131004,0.0460024106066693
"Finland","Transport",1985,8.04477611940299,0.0387955993051534
"Finland","Transport",1986,9.75,0.045643153526971
"Finland","Transport",1987,10.5,0.0448512585812357
"Finland","Transport",1988,10.3157894736842,0.0464547677261614
"Finland","Transport",1989,10.0852713178295,0.0458748221906117
"Finland","Transport",1990,9.42222222222222,0.0425330812854442
"Finland","Transport",1991,8.29090909090909,0.0311526479750779
"Finland","Transport",1992,8.09259259259259,0.0281323261265955
"Finland","Transport",1993,7.86170212765957,0.0219934487599438
"Finland","Transport",1994,9.03061224489796,0.0195725983622928
"Finland","Transport",1995,9.71428571428571,0.0148717110638993
"Finland","Transport",1996,10.3109243697479,0.0163058372156755
"Finland","Transport",1997,10.0178571428571,0.0128
"Finland","Transport",1998,11.484126984127,0.0125335720680394
"Finland","Transport",1999,11.3760683760684,0.0102156640181612
"Finland","Transport",2000,11.9674796747967,0.00961087669948429
"Finland","Transport",2001,12.0689655172414,0.00822111977321049
"Finland","Transport",2002,14.3064516129032,0.00810457516339869
"Finland","Transport",2003,14.6637168141593,0.00696756690097423
"Finland","Transport",2004,15.2478632478632,0.00702533925783596
"Finland","Transport",2005,14.9174311926606,0.00655323753983046
"Finland","Transport",2006,16.8217821782178,0.00629244283845243
"Finland","Transport",2007,14.8,0.00605449041372351
"Finland","Transport",2008,14.16,0.00544227559683622
"Finland","Transport",2009,15.1973684210526,0.0060882800608828
"Finland","Transport",2010,16.390625,0.00575229192881539
"Finland","Transport",2011,16.4905660377358,0.00534381931841097
"Finland","Transport",2012,17.4,0.00509799478871644
"Finland","Transport",2013,18.5,0.00563455862624094
"Finland","Transport",2014,17.2727272727273,0.0034694843084687
"Finland","Transport",2015,19.4705882352941,0.00341502611490558
"Finland","Consumer Goods & Civil Engineering",1985,8.31386861313869,0.0793283149971048
"Finland","Consumer Goods & Civil Engineering",1986,8.48407643312102,0.0814315352697095
"Finland","Consumer Goods & Civil Engineering",1987,8.56603773584906,0.0727688787185355
"Finland","Consumer Goods & Civil Engineering",1988,8.29559748427673,0.0647921760391198
"Finland","Consumer Goods & Civil Engineering",1989,8.62345679012346,0.0576102418207681
"Finland","Consumer Goods & Civil Engineering",1990,8.58291457286432,0.0626969124133585
"Finland","Consumer Goods & Civil Engineering",1991,8.56310679611651,0.0583404134806004
"Finland","Consumer Goods & Civil Engineering",1992,8.6697247706422,0.0567856212555353
"Finland","Consumer Goods & Civil Engineering",1993,8.92148760330578,0.056621431913898
"Finland","Consumer Goods & Civil Engineering",1994,8.61475409836066,0.04873177551428
"Finland","Consumer Goods & Civil Engineering",1995,8.43023255813953,0.0421637522470992
"Finland","Consumer Goods & Civil Engineering",1996,8.71481481481482,0.0369964373801041
"Finland","Consumer Goods & Civil Engineering",1997,8.62897526501767,0.0323428571428571
"Finland","Consumer Goods & Civil Engineering",1998,8.65917602996255,0.0265592360489406
"Finland","Consumer Goods & Civil Engineering",1999,9.59550561797753,0.0233126691696499
"Finland","Consumer Goods & Civil Engineering",2000,10.6315789473684,0.0192998906079075
"Finland","Consumer Goods & Civil Engineering",2001,11.5901639344262,0.0172927002126152
"Finland","Consumer Goods & Civil Engineering",2002,13.3045267489712,0.0158823529411765
"Finland","Consumer Goods & Civil Engineering",2003,13.625,0.015784930324331
"Finland","Consumer Goods & Civil Engineering",2004,14.5871212121212,0.0158520475561427
"Finland","Consumer Goods & Civil Engineering",2005,15.4905660377358,0.0159321830096796
"Finland","Consumer Goods & Civil Engineering",2006,15.7430830039526,0.0157622578032521
"Finland","Consumer Goods & Civil Engineering",2007,16.156378600823,0.0163471241170535
"Finland","Consumer Goods & Civil Engineering",2008,16.8157894736842,0.0165445178143821
"Finland","Consumer Goods & Civil Engineering",2009,15.7070707070707,0.0158615717375631
"Finland","Consumer Goods & Civil Engineering",2010,15.6578947368421,0.0170771166636707
"Finland","Consumer Goods & Civil Engineering",2011,15.7261904761905,0.0169388989715668
"Finland","Consumer Goods & Civil Engineering",2012,16.6857142857143,0.0158604282315623
"Finland","Consumer Goods & Civil Engineering",2013,21.3548387096774,0.0166353635631875
"Finland","Consumer Goods & Civil Engineering",2014,28.1166666666667,0.0189244598643747
"Finland","Consumer Goods & Civil Engineering",2015,36.0760869565217,0.0184813177983126
"Finland","Semiconductors",1985,NA,NA
"Finland","Semiconductors",1988,NA,NA
"Finland","Semiconductors",1990,22.4705882352941,0.00535601764335224
"Finland","Semiconductors",1991,21.304347826087,0.0065137354856981
"Finland","Semiconductors",1992,21.2380952380952,0.00547017452461579
"Finland","Semiconductors",1993,21,0.00514740290126345
"Finland","Semiconductors",1994,21.7777777777778,0.00539245056920312
"Finland","Semiconductors",1995,21,0.00375878411505148
"Finland","Semiconductors",1996,25.2142857142857,0.00383666758015895
"Finland","Semiconductors",1997,25.3333333333333,0.00445714285714286
"Finland","Semiconductors",1998,24.8490566037736,0.00527205809211181
"Finland","Semiconductors",1999,26.5454545454545,0.00480223522221252
"Finland","Semiconductors",2000,26.0625,0.00500078137208939
"Finland","Semiconductors",2001,27.125,0.00566973777462792
"Finland","Semiconductors",2002,27.6354166666667,0.00627450980392157
"Finland","Semiconductors",2003,30.014598540146,0.00844740411888026
"Finland","Semiconductors",2004,30.0208333333333,0.0115287618590128
"Finland","Semiconductors",2005,30.0125523012552,0.0143690254313714
"Finland","Semiconductors",2006,30.3984375,0.0159491620459784
"Finland","Semiconductors",2007,29.6950354609929,0.018970736629667
"Finland","Semiconductors",2008,29.5393258426966,0.019374501124737
"Finland","Semiconductors",2009,29.1843137254902,0.0204277817832252
"Finland","Semiconductors",2010,29.0124481327801,0.0216609742944454
"Finland","Semiconductors",2011,28.8859649122807,0.0229885057471264
"Finland","Semiconductors",2012,29.5492227979275,0.0218647332049394
"Finland","Semiconductors",2013,28.95,0.0214649852428226
"Finland","Semiconductors",2014,28.3142857142857,0.0220785365084372
"Finland","Semiconductors",2015,27.396694214876,0.0243069505825633
"Finland","Computer Technology",1985,NA,NA
"Finland","Computer Technology",1987,NA,NA
"Finland","Computer Technology",1989,NA,NA
"Finland","Computer Technology",1991,43.6363636363636,0.00311526479750779
"Finland","Computer Technology",1992,42.3333333333333,0.0039072675175827
"Finland","Computer Technology",1993,44.2173913043478,0.00538137576041179
"Finland","Computer Technology",1994,37.59375,0.00639105252646295
"Finland","Computer Technology",1995,42.2777777777778,0.00882497140055565
"Finland","Computer Technology",1996,49.7323943661972,0.0097286927925459
